id,label,url,,shade,concern,finish,coverage,formulation,rating,brand,name, price ,skin type,skin tone,img,
makeup_301,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-medium-warm-undertone-24hr-foundation-27-vienna-25-ml/14534454/buy,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-medium-warm-undertone-24hr-foundation-27-vienna-25-ml/14534454/buy,Vienna 27,Pore Minimizing and Blurring,matte,full,cream,4.4,sugar,rage for coverage light medium warm undertone 24hr foundation 27 vienna 25 ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534454/2021/8/13/f5ab7f4e-3e99-48fa-9c7c-a7796422efa81628846565575SUGARRageForCoverageLightMediumWarmUndertone24HrFoundation271.jpg",
makeup_302,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---400n/15693918/buy,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---400n/15693918/buy,400N,Uneven Texture,luminous,medium,cream,3.9,anastasia beverly hills,luminous foundation - 400n," Rs. 21,375.00 ",dry,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693918/2021/10/8/24705e0d-2101-4c0e-9cf9-82d0ffe223d91633688224218ANASTASIABEVERLYHILLSLuminousFoundation-400N1.jpg",
makeup_303,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-golden-undertone-24hr-foundation-17-raf-25ml/14534460/buy,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-golden-undertone-24hr-foundation-17-raf-25ml/14534460/buy,17 Raf,Pore Minimizing and Blurring,matte,full,cream,4.2,sugar,rage for coverage light golden undertone 24hr foundation 17 raf 25ml," Rs. 3,995.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534460/2021/8/13/1d85be62-6ae3-4fd4-ba64-d09b4cbce1091628846493063SUGARRageForCoverageLightGoldenUndertone24HrFoundation17Raf21.jpg",
makeup_304,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-women-15-hd-liquid-foundation-30-ml/8118287/buy,https://www.myntra.com/foundation-and-primer/pac/pac-women-15-hd-liquid-foundation-30-ml/8118287/buy,1.5 HD,Uneven Texture,natural,medium,liquid,4.6,pac,women 1.5 hd liquid foundation 30 ml," Rs. 3,715.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8118287/2019/3/5/35eead41-2bce-474b-88b9-56b8e31c35e71551779440199-PAC-Women-Foundation-and-Primer-1581551779439970-1.jpg",
makeup_305,foundation,https://www.myntra.com/foundation-and-primer/chambor/chambor-cashew--no101-brightening-smoothening-foundation-wet--dry-15-g/8882615/buy,https://www.myntra.com/foundation-and-primer/chambor/chambor-cashew--no101-brightening-smoothening-foundation-wet--dry-15-g/8882615/buy,Cashew no.101,,natural,medium,powder,4.5,chambor,cashew no.101 brightening smoothening foundation wet & dry 15 g," Rs. 6,475.00 ",normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8882615/2019/3/13/f6860bf3-bf26-4b41-9fc6-f1f73e80ab1a1552470482705-Chambor-Cashew--No101-Brightening-Smoothening-Foundation-Wet-1.jpg",
makeup_306,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---310c/15693948/buy,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---310c/15693948/buy,310C,Uneven Texture,luminous,medium,liquid,3.8,anastasia beverly hills,luminous foundation - 310c," Rs. 22,500.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693948/2021/10/8/1df69790-2ae6-42c1-a870-78e74f79b0121633688221242ANASTASIABEVERLYHILLSLuminousFoundation-310C1.jpg",
makeup_307,foundation,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-photo-focus-stick-foundation---cream-beige-12g/10884942/buy,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-photo-focus-stick-foundation---cream-beige-12g/10884942/buy,Cream Beige,,matte,medium,stick,4,wet n wild,sustainable photo focus stick foundation - cream beige 12g," Rs. 2,110.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10884942/2019/11/29/567120d6-d28b-4de4-9733-1c45a0b66d441575022905548-Wet-n-Wild-Women-Foundation-and-Primer-2081575022904713-1.jpg",
makeup_308,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-21-25-ml/13353048/buy,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-21-25-ml/13353048/buy,FW2.1,Acne or Blemishes,luminous,full,liquid,4.6,colorbar,women beige 24hrs weightless liquid foundation-fw 2.1 25 ml," Rs. 4,225.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13353048/2021/5/25/d7a22737-713c-4af9-b307-aac639151bf51621923790417ColorbarWomenBeige24HrsWeightlessLiquidFoundation-FW2125ml1.jpg",
makeup_309,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-beige-03-18ml/13263540/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-beige-03-18ml/13263540/buy,Beige 03,Acne or Blemishes,matte,medium,cream,4.1,faces canada,weightless matte finish mini foundation beige 03 18ml, Rs. 845.00 ,dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13263540/2021/6/15/9dfe8e3f-c689-43a7-821f-06e32eb081d51623737703111FacesCanadaWeightlessMatteFoundationwithGrapeextractsandShea1.jpg",
makeup_310,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-hd-40-liquid-foundation-30-ml/8118301/buy,https://www.myntra.com/foundation-and-primer/pac/pac-hd-40-liquid-foundation-30-ml/8118301/buy,HD 4.0,Uneven Texture,natural,medium,liquid,4.3,pac,hd 4.0 liquid foundation 30 ml," Rs. 3,715.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8118301/2019/5/31/adf1f1fa-ad92-4d4f-9113-34a0ff46efb11559303964427-PAC-HD-4-Liquid-Foundation-6991559303964195-1.jpg",
makeup_311,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-sun-defense-cc-cream-luxe-spf-50-natural-02-30ml/14254350/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-sun-defense-cc-cream-luxe-spf-50-natural-02-30ml/14254350/buy,Natural 02,Sun protection,matte,medium,liquid,3.7,faces canada,ultime pro sun defense cc cream luxe spf 50 natural 02 30ml," Rs. 3,995.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14254350/2021/7/22/e24ef9f9-ad0a-4223-b386-025f9d599de61626951349826FACESCANADAUltimeProSunDefenseCCCreamLuxeSPF50Natural0230ml3.jpg",
makeup_312,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-nude-04/15580202/buy,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-nude-04/15580202/buy,Natural Nude 04,Sun protection,natural,medium,mouse,4.3,swiss beauty,flawless finish daily wear lightweight foundation - natural nude 04, Rs. 975.00 ,dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580202/2021/10/20/52b94db9-1fb4-4fcc-b495-b2b20957c7741634736543104-SWISS-BEAUTY-Women-Foundation-and-Primer-3071634736543002-1.jpg",
makeup_313,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-sand-04-30ml/14254360/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-sand-04-30ml/14254360/buy,Sand 04,Acne or Blemishes,luminous,medium,liquid,4.5,faces canada,ultime pro hd runway ready foundation sand 04 30ml," Rs. 5,995.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14254360/2021/7/22/2f834963-3b41-4d25-9f78-bc925075ede61626952287098FACESCANADAUltimeProHdRunwayReadyFoundationSand0430ml1.jpg",
makeup_314,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-makeup-fixer/2421530/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-makeup-fixer/2421530/buy,,Dryness,natural,medium,spray,4.4,faces canada,ultime pro makeup fixer," Rs. 2,430.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2421530/2021/7/1/6c8cc82e-8dc5-4d58-b9da-db1bc1bfa9d21625116597817FACESCANADAUltimeProMakeupFixer1.jpg",
makeup_315,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---270c/15693940/buy,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---270c/15693940/buy,270C,Uneven Texture,luminous,medium,cream,3.9,anastasia beverly hills,luminous foundation - 270c," Rs. 21,375.00 ",dry,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693940/2021/10/7/a71bc4b9-5804-447f-b55f-08365fbf26e01633613338720-ANASTASIA-BEVERLY-HILLS-Luminous-Foundation---270C-631163361-1.jpg",
makeup_316,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-matte-mousse-foundation--ivory-01-30gm/8875605/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-matte-mousse-foundation--ivory-01-30gm/8875605/buy,Ivory 01,,natural,medium,cream,4.1,faces canada,ultime pro matte mousse foundation ivory 01 30gm," Rs. 3,745.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8875605/2021/7/22/31c2191a-a400-4b73-915c-1327455f067d1626951403289FACESCANADAUltimeProMatteMousseFoundationIvory0130gm1.jpg",
makeup_317,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-beige-24hrs-weightless-liquid-foundation-fw-23-25-ml/13353018/buy,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-beige-24hrs-weightless-liquid-foundation-fw-23-25-ml/13353018/buy,FW 2.3,Acne or Blemishes,luminous,full,liquid,4.4,colorbar,beige 24hrs weightless liquid foundation fw 2.3 25 ml," Rs. 4,225.00 ",oily,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13353018/2021/5/25/bbcf0d42-1dab-4afa-ab7b-e0345afc50ce1621923770855ColorbarBeige24HrsWeightlessLiquidFoundationFW2325ml1.jpg",
makeup_318,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-natural-02-18ml/14254364/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-natural-02-18ml/14254364/buy,Natural 02,Dryness,matte,low,cream,4.1,faces canada,weightless matte finish mini foundation natural 02 18ml, Rs. 845.00 ,dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/5/5/03e9bc49-0c55-4122-8e8a-26eb28b5fab81620205073334-1.jpg",
makeup_319,foundation,https://www.myntra.com/foundation-and-primer/iba-halal-care/iba-halal-care-natural-beige-pure-skin-liquid-foundation-30-ml/7695053/buy,https://www.myntra.com/foundation-and-primer/iba-halal-care/iba-halal-care-natural-beige-pure-skin-liquid-foundation-30-ml/7695053/buy,Natural Beige 220,Sun protection,natural,medium,liquid,4.3,iba halal care,natural beige pure skin liquid foundation 30 ml," Rs. 1,685.00 ",oily,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/7695053/2018/11/27/0b73f7e2-8c46-4fc8-b170-1ad6d10c77811543314509919-Iba-HALAL-CARE-Natural-Beige-Pure-Skin-Liquid-Foundation-30--1.jpg",
makeup_320,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-sand-04-18ml/14203506/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-sand-04-18ml/14203506/buy,Sand 04,Dryness,matte,medium,cream,4.2,faces canada,weightless matte finish mini foundation sand 04 18ml, Rs. 845.00 ,dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14203506/2021/7/22/d8f6d518-c314-4a62-8f21-5c12f21c566e1626952281279FACESCANADAWeightlessMatteFinishMiniFoundationSand0418ml2.jpg",
makeup_321,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-cool-undertone-24hr-foundation-15-cappuccino-25-ml/14534456/buy,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-cool-undertone-24hr-foundation-15-cappuccino-25-ml/14534456/buy,Cappuccino 15,Acne or Blemishes,matte,full,cream,4.4,sugar,rage for coverage light cool undertone 24hr foundation 15 cappuccino 25 ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534456/2021/8/13/ba8c0926-c835-4a3d-84b5-c706747a012d1628846561993SUGARRageForCoverageLightCoolUndertone24HrFoundation15Cappuc1.jpg",
makeup_322,foundation,https://www.myntra.com/foundation-and-primer/myglamm/myglamm-total-makeover-ff-cream-foundation-palette-dusky/14603880/buy,https://www.myntra.com/foundation-and-primer/myglamm/myglamm-total-makeover-ff-cream-foundation-palette-dusky/14603880/buy,Dusky,Acne or Blemishes,matte,full,powder,4,myglamm,total makeover ff cream foundation palette-dusky," Rs. 5,800.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/23/caf0fb1e-efd9-41bc-bbc6-6d2a11511b8b1624426360584-1.jpg",
makeup_323,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-second-skin-foundation---ivory-01-30ml/7280631/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-second-skin-foundation---ivory-01-30ml/7280631/buy,Ivory 01,Uneven Texture,natural,medium,liquid,4.3,faces canada,ultime pro second skin foundation ivory 01 30ml," Rs. 5,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7280631/2021/2/15/39e8a6a3-b5b9-425b-8606-24e5fab1255f1613369909435-FACES-CANADA-Ultime-Pro-Ivory-01-Second-Skin-Foundation-30-m-1.jpg",
makeup_324,foundation,https://www.myntra.com/foundation-and-primer/note/note-detox-and-protect-foundation-03--medium-beige-35-ml/12298908/buy,https://www.myntra.com/foundation-and-primer/note/note-detox-and-protect-foundation-03--medium-beige-35-ml/12298908/buy,Medium Beige 03,Sun protection,dewy,medium,cream,4.2,note,detox and protect foundation 03- medium beige 35 ml," Rs. 5,195.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12298908/2021/6/15/156fc705-958e-4958-b64d-f081156fecea1623739084060NoteDetoxAndProtectFoundation03-MediumBeige35ml1.jpg",
makeup_325,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/-swiss-beauty-daily-wear-light-weight-foundation---white-ivory-40g/15580464/buy,https://www.myntra.com/foundation-and-primer/swiss-beauty/-swiss-beauty-daily-wear-light-weight-foundation---white-ivory-40g/15580464/buy,White ivory ,Sun protection,matte,full,cream,4.2,swiss beauty,"daily wear light weight foundation - white ivory, 40g", Rs. 975.00 ,all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15580464/2021/10/25/445b9a02-d8ac-4bd9-b3b1-c8539e82c2411635135471619-SWISS-BEAUTY-Women-Foundation-and-Primer-5771635135471560-1.jpg",
makeup_326,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/-swiss-beauty-shiny-pearl-water-drop-blemish-balm-bb-foundation---03/15580458/buy,https://www.myntra.com/foundation-and-primer/swiss-beauty/-swiss-beauty-shiny-pearl-water-drop-blemish-balm-bb-foundation---03/15580458/buy,Shade 03,Sun protection,matte,full,cream,4.2,swiss beauty,shiny pearl water drop blemish balm bb foundation - 03, Rs. 795.00 ,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580458/2021/10/13/102f8fa8-e683-467e-969f-0d478377028c1634126635735PumaGirlsPinkPrintedRuntrainAnkleLength78SlimTightsFoundatio1.jpg",
makeup_327,foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-liquid-foundation-255-natural-sand/13701828/buy,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-liquid-foundation-255-natural-sand/13701828/buy,Natural sand 255,Waterproof,matte,full,liquid,4.2,loreal,paris infallible 24h matte cover liquid foundation-255 natural sand," Rs. 3,195.00 ",normal,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13701828/2021/5/17/ae124325-3fd6-4984-8725-fc2e02a173501621241581487-LOreal-Women-Foundation-and-Primer-8781621241581417-1.jpg",
makeup_328,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---natural-nude-04/15580054/buy,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---natural-nude-04/15580054/buy,Natural Nude 04,Acne or Blemishes,natural,full,cream,4.2,swiss beauty,high coverage waterproof base foundation - natural nude 04," Rs. 1,495.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580054/2021/10/20/257293d8-943a-481c-8da6-6e1a92c798b71634723043989One8ByViratKohliBleedBlueEaudeParfum100mlFalseEyelashesSWISS1.jpg",
makeup_329,foundation,https://www.myntra.com/foundation-and-primer/essence/essence-soft-touch-mousse-make-up---02-matt-beige/13049326/buy,https://www.myntra.com/foundation-and-primer/essence/essence-soft-touch-mousse-make-up---02-matt-beige/13049326/buy,Matt Beige 02,Acne or Blemishes,matte,medium,mouse,4.3,essence,soft touch mousse make-up - 02 matt beige," Rs. 2,045.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13049326/2020/11/26/ac284ad8-7e1d-4006-8828-50c3e57585f81606384772825-Essence-Soft-Touch-Mousse-Make-Up-02-3551606384772211-1.jpg",
